"raceId","driverId","qual_positon","qual_time","resultId","grid","finish_position","positionOrder","statusId","YEAR","NAME","WEATHER_WET","CIRCUITREF","circuitId","circuit","country","lat","lng","alt","code","forename","surname","nationality","qual_gap","won_race","race_21"
1004,1,2,91.532,24083,2,"1",1,1,2018,"Russian Grand Prix","N","sochi",71,"Sochi Autodrom","Russia",43.4057,39.9578,"2","HAM","Lewis","Hamilton","British",-0.704999999999984,1,0
1004,822,1,91.387,24084,1,"2",2,1,2018,"Russian Grand Prix","N","sochi",71,"Sochi Autodrom","Russia",43.4057,39.9578,"2","BOT","Valtteri","Bottas","Finnish",-0.849999999999994,0,0
1005,830,3,89.057,24105,3,"3",3,1,2018,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","VER","Max","Verstappen","Dutch",-0.463999999999999,0,0
1005,822,2,88.059,24104,2,"2",2,1,2018,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","BOT","Valtteri","Bottas","Finnish",-1.46199999999999,0,0
1005,1,1,87.76,24103,1,"1",1,1,2018,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","HAM","Lewis","Hamilton","British",-1.76099999999998,1,0
1006,822,4,92.616,24127,3,"5",5,1,2018,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","BOT","Valtteri","Bottas","Finnish",0,0,0
1006,8,3,92.307,24123,2,"1",1,1,2018,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","RAI","Kimi","Räikkönen","Finnish",-0.309000000000026,1,0
1006,1,1,92.237,24125,1,"3",3,1,2018,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","HAM","Lewis","Hamilton","British",-0.379000000000019,0,0
1007,1,3,74.894,24146,3,"4",4,1,2018,"Mexican Grand Prix","N","rodriguez",32,"Autódromo Hermanos Rodríguez","Mexico",19.4042,-99.0907,"2227","HAM","Lewis","Hamilton","British",-0.0759999999999934,0,0
1007,830,2,74.785,24143,2,"1",1,1,2018,"Mexican Grand Prix","N","rodriguez",32,"Autódromo Hermanos Rodríguez","Mexico",19.4042,-99.0907,"2227","VER","Max","Verstappen","Dutch",-0.185000000000002,1,0
1009,20,3,95.125,24184,3,"2",2,1,2018,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","VET","Sebastian","Vettel","German",-0.240000000000009,0,0
1009,822,2,94.956,24187,2,"5",5,1,2018,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","BOT","Valtteri","Bottas","Finnish",-0.40900000000002,0,0
1009,1,1,94.794,24183,1,"1",1,1,2018,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","HAM","Lewis","Hamilton","British",-0.570999999999998,1,0
1010,20,3,81.19,24206,3,"4",4,1,2019,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","VET","Sebastian","Vettel","German",-0.129999999999995,0,0
1010,822,2,80.598,24203,2,"1",1,1,2019,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","BOT","Valtteri","Bottas","Finnish",-0.721999999999994,1,0
1010,1,1,80.486,24204,1,"2",2,1,2019,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","HAM","Lewis","Hamilton","British",-0.833999999999989,0,0
1011,1,3,88.19,24223,3,"1",1,1,2019,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","HAM","Lewis","Hamilton","British",-0.0660000000000025,1,0
1011,20,2,88.16,24227,2,"5",5,1,2019,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","VET","Sebastian","Vettel","German",-0.0960000000000036,0,0
1011,844,1,87.866,24225,1,"3",3,1,2019,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","LEC","Charles","Leclerc","Monegasque",-0.390000000000001,0,0
1012,20,3,91.848,24245,3,"3",3,1,2019,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","VET","Sebastian","Vettel","German",-0.0169999999999959,0,0
1012,1,2,91.57,24243,2,"1",1,1,2019,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","HAM","Lewis","Hamilton","British",-0.295000000000016,1,0
1012,822,1,91.547,24244,1,"2",2,1,2019,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","BOT","Valtteri","Bottas","Finnish",-0.318000000000012,0,0
1013,20,3,100.797,24265,3,"3",3,1,2019,"Azerbaijan Grand Prix","N","BAK",73,"Baku City Circuit","Azerbaijan",40.3725,49.8533,"-7","VET","Sebastian","Vettel","German",-0.271999999999991,0,0
1013,1,2,100.554,24264,2,"2",2,1,2019,"Azerbaijan Grand Prix","N","BAK",73,"Baku City Circuit","Azerbaijan",40.3725,49.8533,"-7","HAM","Lewis","Hamilton","British",-0.514999999999986,0,0
1013,822,1,100.495,24263,1,"1",1,1,2019,"Azerbaijan Grand Prix","N","BAK",73,"Baku City Circuit","Azerbaijan",40.3725,49.8533,"-7","BOT","Valtteri","Bottas","Finnish",-0.573999999999984,1,0
1014,20,3,76.272,24286,3,"4",4,1,2019,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","VET","Sebastian","Vettel","German",-0.0849999999999937,0,0
1014,1,2,76.04,24283,2,"1",1,1,2019,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","HAM","Lewis","Hamilton","British",-0.316999999999993,1,0
1014,822,1,75.406,24284,1,"2",2,1,2019,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","BOT","Valtteri","Bottas","Finnish",-0.950999999999993,0,0
1015,830,3,70.641,24309,3,"4",4,1,2019,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","VER","Max","Verstappen","Dutch",-0.305999999999997,0,0
1015,822,2,70.252,24308,2,"3",3,1,2019,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","BOT","Valtteri","Bottas","Finnish",-0.695000000000007,0,0
1015,1,1,70.166,24306,1,"1",1,1,2019,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","HAM","Lewis","Hamilton","British",-0.781000000000006,1,0
1016,844,3,70.92,24328,3,"3",3,1,2019,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","LEC","Charles","Leclerc","Monegasque",-0.150999999999996,0,0
1016,1,2,70.446,24326,2,"1",1,1,2019,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","HAM","Lewis","Hamilton","British",-0.625,1,0
1016,20,1,70.24,24327,1,"2",2,1,2019,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","VET","Sebastian","Vettel","German",-0.831000000000003,0,0
1020,830,2,72.113,24406,2,"1",1,1,2019,"German Grand Prix","Y","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","VER","Max","Verstappen","Dutch",-0.409000000000006,1,0
1020,1,1,71.767,24414,1,"9",9,1,2019,"German Grand Prix","Y","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","HAM","Lewis","Hamilton","British",-0.75500000000001,0,0
1022,1,3,103.282,24447,3,"2",2,1,2019,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","HAM","Lewis","Hamilton","British",-0.132999999999981,0,0
1022,20,2,103.267,24449,2,"4",4,1,2019,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","VET","Sebastian","Vettel","German",-0.147999999999996,0,0
1022,844,1,102.519,24446,1,"1",1,1,2019,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","LEC","Charles","Leclerc","Monegasque",-0.895999999999987,1,0
1023,822,3,79.354,24467,3,"2",2,1,2019,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","BOT","Valtteri","Bottas","Finnish",-0.102999999999994,0,0
1023,1,2,79.346,24468,2,"3",3,1,2019,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","HAM","Lewis","Hamilton","British",-0.11099999999999,0,0
1023,844,1,79.307,24466,1,"1",1,1,2019,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","LEC","Charles","Leclerc","Monegasque",-0.149999999999991,1,0
1024,20,3,96.437,24486,3,"1",1,1,2019,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","VET","Sebastian","Vettel","German",-0.375999999999976,1,0
1024,1,2,96.408,24489,2,"4",4,1,2019,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","HAM","Lewis","Hamilton","British",-0.405000000000001,0,0
1024,844,1,96.217,24487,1,"2",2,1,2019,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","LEC","Charles","Leclerc","Monegasque",-0.595999999999975,0,0
1025,1,2,92.03,24506,2,"1",1,1,2019,"Russian Grand Prix","N","sochi",71,"Sochi Autodrom","Russia",43.4057,39.9578,"2","HAM","Lewis","Hamilton","British",-0.280000000000001,1,0
1025,844,1,91.628,24508,1,"3",3,1,2019,"Russian Grand Prix","N","sochi",71,"Sochi Autodrom","Russia",43.4057,39.9578,"2","LEC","Charles","Leclerc","Monegasque",-0.682000000000016,0,0
1026,822,3,87.293,24526,3,"1",1,1,2019,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","BOT","Valtteri","Bottas","Finnish",-0.00900000000000034,1,0
1026,844,2,87.253,24531,2,"6",6,11,2019,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","LEC","Charles","Leclerc","Monegasque",-0.0490000000000066,0,0
1026,20,1,87.064,24527,1,"2",2,1,2019,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","VET","Sebastian","Vettel","German",-0.238000000000014,0,0
1027,1,4,75.262,24546,3,"1",1,1,2019,"Mexican Grand Prix","N","rodriguez",32,"Autódromo Hermanos Rodríguez","Mexico",19.4042,-99.0907,"2227","HAM","Lewis","Hamilton","British",0,1,0
1027,20,3,75.17,24547,2,"2",2,1,2019,"Mexican Grand Prix","N","rodriguez",32,"Autódromo Hermanos Rodríguez","Mexico",19.4042,-99.0907,"2227","VET","Sebastian","Vettel","German",-0.0919999999999987,0,0
1027,844,2,75.024,24549,1,"4",4,1,2019,"Mexican Grand Prix","N","rodriguez",32,"Autódromo Hermanos Rodríguez","Mexico",19.4042,-99.0907,"2227","LEC","Charles","Leclerc","Monegasque",-0.238,0,0
1028,830,3,92.096,24568,3,"3",3,1,2019,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","VER","Max","Verstappen","Dutch",-0.0409999999999968,0,0
1028,822,1,92.029,24566,1,"1",1,1,2019,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","BOT","Valtteri","Bottas","Finnish",-0.108000000000004,1,0
1029,1,3,67.699,24592,3,"7",7,1,2019,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","HAM","Lewis","Hamilton","British",-0.0289999999999964,0,0
1029,20,2,67.631,24602,2,"17",17,4,2019,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","VET","Sebastian","Vettel","German",-0.0969999999999942,0,0
1029,830,1,67.508,24586,1,"1",1,1,2019,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","VER","Max","Verstappen","Dutch",-0.219999999999999,1,0
1030,844,4,95.219,24608,3,"3",3,1,2019,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","LEC","Charles","Leclerc","Monegasque",0,0,0
1030,830,3,95.139,24607,2,"2",2,1,2019,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","VER","Max","Verstappen","Dutch",-0.0799999999999841,0,0
1030,1,1,94.779,24606,1,"1",1,1,2019,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","HAM","Lewis","Hamilton","British",-0.439999999999998,1,0
1031,846,4,63.626,24628,3,"3",3,1,2020,"Austrian Grand Prix","N","red_bull_ring",70,"Red Bull Ring","Austria",47.2197,14.7647,"678","NOR","Lando","Norris","British",0,0,0
1031,822,1,62.939,24626,1,"1",1,1,2020,"Austrian Grand Prix","N","red_bull_ring",70,"Red Bull Ring","Austria",47.2197,14.7647,"678","BOT","Valtteri","Bottas","Finnish",-0.687000000000012,1,0
1032,832,3,80.671,24654,3,"9",9,11,2020,"Styrian Grand Prix","N","red_bull_ring",70,"Red Bull Ring","Austria",47.2197,14.7647,"678","SAI","Carlos","Sainz","Spanish",-0.0299999999999869,0,0
1032,830,2,80.489,24648,2,"3",3,1,2020,"Styrian Grand Prix","N","red_bull_ring",70,"Red Bull Ring","Austria",47.2197,14.7647,"678","VER","Max","Verstappen","Dutch",-0.211999999999989,0,0
1032,1,1,79.273,24646,1,"1",1,1,2020,"Styrian Grand Prix","N","red_bull_ring",70,"Red Bull Ring","Austria",47.2197,14.7647,"678","HAM","Lewis","Hamilton","British",-1.428,1,0
1033,840,3,74.377,24669,3,"4",4,1,2020,"Hungarian Grand Prix","Y","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","STR","Lance","Stroll","Canadian",-0.168000000000006,0,0
1033,822,2,73.554,24668,2,"3",3,1,2020,"Hungarian Grand Prix","Y","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","BOT","Valtteri","Bottas","Finnish",-0.991,0,0
1033,1,1,73.447,24666,1,"1",1,1,2020,"Hungarian Grand Prix","Y","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","HAM","Lewis","Hamilton","British",-1.098,1,0
1034,830,3,85.325,24687,3,"2",2,1,2020,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","VER","Max","Verstappen","Dutch",-0.102000000000004,0,0
1034,822,2,84.616,24696,2,"11",11,1,2020,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","BOT","Valtteri","Bottas","Finnish",-0.811000000000007,0,0
1034,1,1,84.303,24686,1,"1",1,1,2020,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","HAM","Lewis","Hamilton","British",-1.12400000000001,1,0
1035,807,3,86.082,24712,3,"7",7,1,2020,"70th Anniversary Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","HUL","Nico","Hülkenberg","German",-0.0940000000000083,0,0
1035,1,2,85.217,24707,2,"2",2,1,2020,"70th Anniversary Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","HAM","Lewis","Hamilton","British",-0.959000000000003,0,0
1035,822,1,85.154,24708,1,"3",3,1,2020,"70th Anniversary Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","BOT","Valtteri","Bottas","Finnish",-1.02200000000001,0,0
1036,830,3,76.292,24727,3,"2",2,1,2020,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","VER","Max","Verstappen","Dutch",-0.189999999999998,0,0
1036,822,2,75.643,24728,2,"3",3,1,2020,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","BOT","Valtteri","Bottas","Finnish",-0.838999999999999,0,0
1036,1,1,75.584,24726,1,"1",1,1,2020,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","HAM","Lewis","Hamilton","British",-0.897999999999996,1,0
1037,830,3,101.778,24748,3,"3",3,1,2020,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","VER","Max","Verstappen","Dutch",-0.283000000000015,0,0
1037,822,2,101.763,24747,2,"2",2,1,2020,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","BOT","Valtteri","Bottas","Finnish",-0.298000000000002,0,0
1037,1,1,101.252,24746,1,"1",1,1,2020,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","HAM","Lewis","Hamilton","British",-0.808999999999997,1,0
1038,832,3,79.695,24767,3,"2",2,1,2020,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","SAI","Carlos","Sainz","Spanish",-0.0250000000000057,0,0
1038,822,2,78.956,24770,2,"5",5,1,2020,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","BOT","Valtteri","Bottas","Finnish",-0.763999999999996,0,0
1038,1,1,78.887,24772,1,"7",7,1,2020,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","HAM","Lewis","Hamilton","British",-0.832999999999998,0,0
1039,822,2,75.203,24787,2,"2",2,1,2020,"Tuscan Grand Prix","N","mugello",76,"Autodromo Internazionale del Mugello","Italy",43.9975,11.3719,"255","BOT","Valtteri","Bottas","Finnish",-0.750999999999991,0,0
1039,1,1,75.144,24786,1,"1",1,1,2020,"Tuscan Grand Prix","N","mugello",76,"Autodromo Internazionale del Mugello","Italy",43.9975,11.3719,"255","HAM","Lewis","Hamilton","British",-0.809999999999988,1,0
1040,822,3,91.956,24806,3,"1",1,1,2020,"Russian Grand Prix","N","sochi",71,"Sochi Autodrom","Russia",43.4057,39.9578,"2","BOT","Valtteri","Bottas","Finnish",-0.361000000000018,1,0
1040,830,2,91.867,24807,2,"2",2,1,2020,"Russian Grand Prix","N","sochi",71,"Sochi Autodrom","Russia",43.4057,39.9578,"2","VER","Max","Verstappen","Dutch",-0.450000000000017,0,0
1040,1,1,91.304,24808,1,"3",3,1,2020,"Russian Grand Prix","N","sochi",71,"Sochi Autodrom","Russia",43.4057,39.9578,"2","HAM","Lewis","Hamilton","British",-1.01300000000001,0,0
1041,830,3,85.562,24827,3,"2",2,1,2020,"Eifel Grand Prix","N","nurburgring",20,"Nürburgring","Germany",50.3356,6.9475,"578","VER","Max","Verstappen","Dutch",-0.472999999999999,0,0
1041,1,2,85.525,24826,2,"1",1,1,2020,"Eifel Grand Prix","N","nurburgring",20,"Nürburgring","Germany",50.3356,6.9475,"578","HAM","Lewis","Hamilton","British",-0.509999999999991,1,0
1042,830,3,76.904,24848,3,"3",3,1,2020,"Portuguese Grand Prix","N","portimao",75,"Autódromo Internacional do Algarve","Portugal",37.227,-8.6267,"108","VER","Max","Verstappen","Dutch",-0.186000000000007,0,0
1042,822,2,76.754,24847,2,"2",2,1,2020,"Portuguese Grand Prix","N","portimao",75,"Autódromo Internacional do Algarve","Portugal",37.227,-8.6267,"108","BOT","Valtteri","Bottas","Finnish",-0.335999999999999,0,0
1042,1,1,76.652,24846,1,"1",1,1,2020,"Portuguese Grand Prix","N","portimao",75,"Autódromo Internacional do Algarve","Portugal",37.227,-8.6267,"108","HAM","Lewis","Hamilton","British",-0.438000000000002,1,0
1043,1,2,73.706,24866,2,"1",1,1,2020,"Emilia Romagna Grand Prix","N","imola",21,"Autodromo Enzo e Dino Ferrari","Italy",44.3439,11.7167,"37","HAM","Lewis","Hamilton","British",-0.795999999999992,1,0
1043,822,1,73.609,24867,1,"2",2,1,2020,"Emilia Romagna Grand Prix","N","imola",21,"Autodromo Enzo e Dino Ferrari","Italy",44.3439,11.7167,"37","BOT","Valtteri","Bottas","Finnish",-0.893000000000001,0,0
1044,815,3,109.321,24887,3,"2",2,1,2020,"Turkish Grand Prix","Y","istanbul",5,"Istanbul Park","Turkey",40.9517,29.405,"130","PER","Sergio","Pérez","Mexican",-1.12700000000001,0,0
1044,830,2,108.055,24891,2,"6",6,1,2020,"Turkish Grand Prix","Y","istanbul",5,"Istanbul Park","Turkey",40.9517,29.405,"130","VER","Max","Verstappen","Dutch",-2.393,0,0
1044,840,1,107.765,24894,1,"9",9,1,2020,"Turkish Grand Prix","Y","istanbul",5,"Istanbul Park","Turkey",40.9517,29.405,"130","STR","Lance","Stroll","Canadian",-2.68300000000002,0,0
1045,830,3,87.678,24907,3,"2",2,1,2020,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","VER","Max","Verstappen","Dutch",-0.596000000000004,0,0
1045,822,2,87.553,24913,2,"8",8,1,2020,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","BOT","Valtteri","Bottas","Finnish",-0.721000000000004,0,0
1045,1,1,87.264,24906,1,"1",1,1,2020,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","HAM","Lewis","Hamilton","British",-1.01000000000001,1,0
1046,847,2,53.403,24934,2,"9",9,1,2020,"Sakhir Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","RUS","George","Russell","British",-0.210000000000001,0,0
